floracion_dias,altura_cm,densidad_sem,rendimiento,aceite_porcentaje,campania,tipo_ensayo,epoca,distancia_entre_surcos,tipo_siembra,testigo,visible,cultivar
71,121,55495,2452,43.52,2008-2009,Convencional,Normal,70,Directa,NO,SI,PROSOL 110
71,124,58301,1842,48.77,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,EXP 804 HO
71,143,62525,2271,47.23,2008-2009,Convencional,Normal,70,Directa,NO,SI,EXP 803
71,180,50000,3706,55.83,2008-2009,Clearfield,Normal,70,Convencional,NO,SI,PIONEER 65 Z 55 CL
71,141,51240,1615,50.64,2011-2012,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 LC 73
71,187,61387,3146,50.07,2009-2010,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 A 25
71,131,47887,2065,52.48,2013-2014,Convencional,Normal,52,Directa,NO,SI,PIONEER 65 A 25
71,117,49590,2814,47.14,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 Z 88 CL
71,152,42517,2164,39.26,2006-2007,Clearfield,Normal,70,Convencional,NO,SI,PIONEER 64 Z 88 CL
71,150,62340,3055,46.46,2013-2014,Convencional,Normal,52,Directa,NO,SI,PIONEER 64 LL 95
71,132,45742,2472,44.34,2008-2009,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 89
71,196,60649,3139,46.42,2009-2010,Convencional,Normal,52,Directa,NO,SI,PIONEER 64 A 89
71,121,42923,2428,51.1,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 53
71,161,42683,3438,51.37,2004-2005,Convencional,Normal,70,Directa,NO,NO,PIONEER 64 A 53
71,114,46134,3465,47.53,2005-2006,Convencional,Normal,70,Directa,NO,SI,PIONEER 64 A 53
71,155,44262,2912,41.31,2006-2007,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 53
71,151,46593,2830,48.45,2006-2007,Convencional,Normal,70,Directa,NO,SI,PIONEER 64 A 51
71,120,56774,1473,42.46,2006-2007,Convencional,Normal,70,Convencional,NO,SI,PIONEER 64 A 51
71,176,38095,2131,50.07,2012-2013,Convencional,Normal,52,Directa,NO,SI,PIONEER 64 A 15
71,152,62821,2756,39.99,2008-2009,Clearfield,Normal,52,Directa,NO,SI,EXP XF4574 CL
71,121,48177,2128,50.92,2013-2014,Convencional,Normal,52,Directa,NO,SI,PAN 7076
71,106,45543,2314,46.55,2011-2012,Convencional,Normal,52,Directa,NO,SI,PAN 7047 CL
71,157,51555,3171,55.01,2013-2014,Convencional,Normal,52,Directa,NO,SI,PAN 7047 CL
71,237,48924,3292,54.34,2013-2014,Convencional,Normal,70,Convencional,NO,SI,PAN 7047 CL
71,183,59547,3467,43.78,2005-2006,Convencional,Normal,70,Directa,NO,SI,PAN 7039
71,154,43940,2509,42.6,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PAN 7039
71,166,41252,2933,47.29,2006-2007,Convencional,Normal,70,Directa,NO,SI,PAN 7034
71,152,49192,2248,45.9,2008-2009,Convencional,Normal,70,Directa,NO,SI,PAN 7034
71,179,45732,4767,52.19,2012-2013,Convencional,Normal,52,Directa,SI,NO,PAN 7031
71,165,61212,3424,51.98,2013-2014,Convencional,Normal,52,Directa,NO,SI,PAN 7031
71,170,42905,3024,57.07,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,PAN 7001
71,192,42617,3797,50.25,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PAN 7001
71,132,42399,2489,48.34,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PAN 7010
71,157,42959,2881,45.01,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PAN 7010
71,138,44972,3116,50.98,2003-2004,Convencional,Normal,70,Convencional,NO,SI,PAN 7009
71,168,59186,3424,47.54,2004-2005,Convencional,Normal,70,Convencional,NO,SI,EXP PEX 89
71,178,45833,2046,48.5,2012-2013,Convencional,Normal,52,Directa,NO,SI,MS 06
71,118,52295,1888,46.79,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,SAUCE MO
71,118,52295,1888,46.79,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,SAUCE MO
71,120,45918,2171,45.77,2008-2009,Alto Oleico,Normal,70,Convencional,NO,SI,SAUCE MO
71,108,48234,2488,50.4,2007-2008,Convencional,Normal,70,Directa,NO,SI,PARAISO 55
71,142,54637,3262,51.87,2013-2014,Convencional,Normal,52,Directa,SI,NO,PARAISO 303
71,198,46051,3654,49.81,2004-2005,Convencional,Normal,70,Convencional,NO,SI,PARAISO 24
71,177,32520,3034,52.03,2004-2005,Convencional,Normal,70,Directa,NO,SI,PARAISO 24
71,148,50003,4258,48.09,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PARAISO 24
71,181,61111,3186,48.3,2009-2010,Convencional,Normal,52,Directa,NO,SI,PARAISO 24
71,189,43699,3812,49.36,2004-2005,Convencional,Normal,70,Directa,NO,SI,PARAISO 22
71,166,43385,2428,41.34,2006-2007,Convencional,Normal,70,Convencional,NO,SI,PARAISO 22
71,120,61474,2164,51.6,2006-2007,Convencional,Normal,70,Convencional,NO,SI,PARAISO 22
71,148,44925,2054,45.98,2008-2009,Convencional,Normal,70,Directa,NO,SI,PARAISO 22
71,180,49998,1220,47.52,2008-2009,Convencional,Normal,52,Directa,NO,SI,PARAISO 22
71,110,43297,4005,48.43,2005-2006,Convencional,Normal,70,Directa,NO,SI,PARAISO 21
71,133,45841,2146,48.08,2008-2009,Convencional,Normal,70,Convencional,NO,SI,PARAISO 21
71,158,49672,2027,46.61,2008-2009,Convencional,Normal,70,Directa,NO,SI,PARAISO 21
71,132,46487,2897,49.14,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PARAISO 15
71,151,53299,3686,51.24,2012-2013,Convencional,Normal,52,Directa,NO,SI,PARAISO 1100 CL PLUS
71,150,47880,1396,52.51,2011-2012,Convencional,Normal,52,Directa,NO,SI,PARAISO 104 CL
71,178,48780,4908,50.49,2012-2013,Convencional,Normal,52,Directa,SI,SI,PARAISO 102 CL
71,168,48810,3368,50.23,2012-2013,Convencional,Normal,52,Directa,NO,SI,PARAISO 1000 CL PLUS
71,216,48984,3394,49.88,2013-2014,Convencional,Normal,70,Convencional,NO,SI,PARAISO 1000 CL PLUS
71,167,48434,3023,52.33,2006-2007,Convencional,Normal,70,Directa,SI,NO,EXP HN 5221
71,181,45833,3265,51.62,2012-2013,Convencional,Normal,52,Directa,NO,SI,AROMO 105 CL
71,194,42857,2706,51.73,2012-2013,Convencional,Normal,52,Directa,NO,SI,MSG 123 CL HO
71,190,59048,3987,49.98,2014-2015,Clearfield,Normal,52,Directa,NO,SI,MSG 123 CL HO
71,135,45279,3257,53.85,2014-2015,Convencional,Normal,52,Directa,NO,SI,MSG 121
71,169,40650,4187,52.96,2012-2013,Convencional,Normal,52,Directa,NO,SI,DYLLAN
71,181,40476,3022,50.92,2012-2013,Convencional,Normal,52,Directa,NO,SI,DYLLAN
71,152,53358,3629,53.97,2013-2014,Convencional,Normal,52,Directa,NO,SI,DOUGLLAS
71,138,60630,3364,39.45,2007-2008,Convencional,Tardia,70,Convencional,NO,SI,DF 819
71,138,41849,1889,42.22,2008-2009,Convencional,Normal,70,Directa,NO,SI,DF 819
71,162,42896,2797,48.37,2016-2017,Convencional,Normal,52,Directa,NO,SI,LG 5678 CL PLUS
71,184,38690,2624,49.23,2012-2013,Convencional,Normal,52,Directa,NO,SI,LG 5668
71,165,56411,3092,51.4,2013-2014,Convencional,Normal,52,Directa,NO,SI,LG 5668
71,165,57602,3195,49.41,2013-2014,Convencional,Normal,52,Directa,NO,SI,LG 5649
71,158,52258,3014,48.16,2015-2016,Convencional,Normal,52,Directa,NO,SI,LG 5451 CL HO
71,155,41487,2427,52.67,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,KWSOL TROPEL
71,156,56538,3432,48.87,2004-2005,Convencional,Normal,70,Convencional,NO,SI,KWSOL TROPEL
71,190,49037,1555,45.88,2008-2009,Convencional,Normal,52,Directa,NO,SI,KWSOL BAQUEANO
71,211,48077,3032,53.26,2010-2011,Convencional,Normal,52,Directa,NO,SI,KWSOL BAQUEANO
71,131,45642,1597,49.65,2011-2012,Convencional,Normal,52,Directa,NO,SI,KWSOL BAQUEANO
71,165,49797,3186,52.15,2012-2013,Convencional,Normal,52,Directa,NO,SI,KWSOL 492 CL
71,154,52384,2922,46.33,2013-2014,Convencional,Normal,52,Directa,NO,SI,KWSOL 492 CL
71,208,49087,3303,48.74,2013-2014,Convencional,Normal,70,Convencional,NO,SI,KWSOL 492 CL
71,153,38618,4251,52.74,2012-2013,Convencional,Normal,52,Directa,SI,NO,KWSOL 470
71,137,62821,2724,46.48,2008-2009,Clearfield,Normal,52,Directa,NO,SI,KWSOL 362 CL
71,170,40476,3096,47.1,2002-2003,Convencional,Normal,70,Convencional,SI,NO,BAGUAL
71,179,37522,3312,46.86,2004-2005,Convencional,Normal,70,Convencional,NO,SI,BAGUAL
71,138,49469,2942,49.07,2006-2007,Convencional,Normal,70,Directa,NO,SI,FRANCE 420
71,174,32073,2449,50.02,2012-2013,Convencional,Normal,52,Directa,NO,SI,HG 551 CL
71,188,42857,2873,51.73,2012-2013,Convencional,Normal,52,Directa,NO,SI,HG 551 CL
71,79,70879,4090,48.67,2013-2014,Clearfield,Normal,52,Directa,NO,SI,HG 551 CL
71,175,56821,2576,56.86,2013-2014,Convencional,Normal,52,Directa,NO,SI,HG 351
71,177,48810,2813,49.05,2012-2013,Convencional,Normal,52,Directa,NO,SI,PAMPERO DM
71,160,41270,3327,45.2,2002-2003,Convencional,Normal,70,Convencional,NO,SI,PAIHUEN
71,140,48511,3275,44.19,2005-2006,Convencional,Normal,70,Convencional,NO,SI,PAIHUEN
71,158,43367,2481,39.73,2006-2007,Alto Oleico,Normal,70,Convencional,NO,SI,PAIHUEN
71,130,44397,2324,42.84,2003-2004,Convencional,Normal,70,Convencional,NO,SI,MILLEN
71,145,51708,4204,44.47,2003-2004,Convencional,Normal,70,Convencional,NO,SI,MILLEN
71,136,43593,2237,48.15,2008-2009,Convencional,Normal,70,Directa,NO,SI,CAUQUEN
71,166,39422,1288,47.28,2008-2009,Convencional,Normal,52,Directa,NO,SI,CAUQUEN
71,203,50315,3251,49.3,2013-2014,Convencional,Normal,70,Convencional,NO,SI,CAUQUEN
71,167,56686,2931,41.77,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,CACIQUE CL
71,154,55460,3485,50.43,2012-2013,Convencional,Normal,52,Directa,NO,SI,CACIQUE CL
71,153,51017,3505,44.83,2013-2014,Convencional,Normal,52,Directa,NO,SI,CACIQUE CL
71,156,53299,3086,51.51,2012-2013,Convencional,Normal,52,Directa,NO,SI,CACIQUE 312 CL
71,185,59048,4144,49.28,2014-2015,Clearfield,Normal,52,Directa,SI,NO,CACIQUE 312 CL
71,149,50125,2401,47,2016-2017,Convencional,Normal,52,Directa,NO,SI,CACIQUE 312 CL
71,158,56111,2559,47.78,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,CACIQUE 308 CL
71,134,47206,3304,46.37,2014-2015,Convencional,Normal,52,Directa,NO,SI,CACIQUE 308 CL
71,148,66389,2260,47.87,2016-2017,Convencional,Normal,52,Convencional,NO,SI,NTO 3.6
71,154,51923,1864,46.56,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,NTO 2.0
71,181,48810,3466,52.87,2008-2009,Alto Oleico,Normal,70,Convencional,NO,SI,NTO 2.0
71,147,45461,3577,49.11,2005-2006,Convencional,Normal,70,Convencional,NO,SI,MG 50
71,172,52287,2977,52.5,2013-2014,Convencional,Normal,52,Directa,NO,SI,MG 360
71,243,48927,3519,51.86,2013-2014,Convencional,Normal,70,Convencional,NO,SI,MG 360
71,169,50813,4431,54.98,2012-2013,Convencional,Normal,52,Directa,NO,SI,MG 305 CL PLUS
71,169,43699,3968,54.46,2012-2013,Convencional,Normal,52,Directa,NO,SI,MG 305 CL PLUS
71,175,48214,3215,52.13,2012-2013,Convencional,Normal,52,Directa,NO,SI,MG 305 CL PLUS
71,180,38690,2394,51.05,2012-2013,Convencional,Normal,52,Directa,NO,SI,MG 305 CL PLUS
71,99,41071,2948,53.52,2012-2013,Convencional,Normal,52,Directa,NO,SI,MG 303 CL PLUS
71,165,54321,2088,48.09,2004-2005,Convencional,Tardia,70,Convencional,NO,SI,MG 2
71,125,42315,3522,45.47,2005-2006,Convencional,Normal,70,Directa,NO,SI,MG 100 AO
71,174,44229,1227,54.89,2008-2009,Convencional,Normal,52,Directa,NO,SI,JULIA
71,126,57372,2156,50.49,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,JOANA
71,151,46220,2086,47.36,2008-2009,Convencional,Normal,70,Directa,NO,SI,IVY
71,127,61572,1752,43.35,2006-2007,Convencional,Normal,70,Convencional,SI,NO,IVANA
71,163,41441,3013,44.29,2006-2007,Convencional,Normal,70,Directa,NO,SI,EXP DM 230
71,170,54496,4739,47.43,2004-2005,Convencional,Normal,70,Convencional,NO,SI,EXP 0022
71,164,44716,3015,50.56,2004-2005,Convencional,Normal,70,Directa,NO,SI,EXP 0022
71,177,60611,2547,47.57,2009-2010,Convencional,Normal,52,Directa,NO,SI,DM 233
71,143,59844,2610,46.01,2008-2009,Convencional,Normal,70,Directa,NO,SI,DM 230
71,166,42487,2858,44.99,2005-2006,Convencional,Normal,70,Convencional,NO,SI,DM 226
71,147,44625,2398,48.21,2006-2007,Convencional,Normal,70,Directa,NO,SI,TOBA
71,146,62031,2133,46.78,2008-2009,Convencional,Normal,70,Directa,NO,SI,TEHUELCHE CL
71,165,54681,3077,43.56,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,TEHUELCHE CL
71,155,61077,3482,52.79,2007-2008,Clearfield,Normal,70,Directa,NO,SI,TEHUELCHE
71,120,56667,1702,47.57,2008-2009,Convencional,Normal,70,Directa,NO,SI,MATACO
71,151,36056,1448,47.8,2008-2009,Convencional,Normal,52,Directa,NO,SI,MATACO
71,134,59137,1783,44.94,2008-2009,Convencional,Normal,70,Directa,NO,SI,KOYA
71,166,44977,2322,41.12,2006-2007,Convencional,Normal,70,Convencional,NO,SI,EXP DA T 91
71,153,43759,2216,52.27,2006-2007,Convencional,Normal,70,Directa,NO,SI,EXP DA S 90
71,114,59606,1350,45.37,2006-2007,Convencional,Normal,70,Convencional,NO,SI,EXP DA S 90
71,185,48810,2888,48.96,2012-2013,Convencional,Normal,52,Directa,NO,SI,DIAGUITA CL
71,185,57143,3761,45.67,2014-2015,Clearfield,Normal,52,Directa,NO,SI,DIAGUITA CL
71,181,36310,2124,49.12,2012-2013,Convencional,Normal,52,Directa,NO,SI,FLOSUN CS
71,160,36905,2535,51.35,2012-2013,Convencional,Normal,52,Directa,NO,SI,ESTRELLA CS
71,134,43246,2842,49.86,2003-2004,Convencional,Normal,70,Convencional,NO,SI,BUCK SOLFLOR
71,150,52664,3307,49.56,2003-2004,Convencional,Normal,70,Directa,NO,SI,BUCK SOLFLOR
71,180,56046,3534,51.21,2004-2005,Convencional,Normal,70,Convencional,NO,SI,BUCK SOLFLOR
71,158,46028,3232,46.78,2006-2007,Convencional,Normal,70,Directa,NO,SI,BUCK SOLFLOR
71,120,49095,2679,47.89,2007-2008,Convencional,Normal,70,Directa,NO,SI,BUCK SOLFLOR
71,120,41869,2413,47.87,2007-2008,Convencional,Normal,70,Convencional,NO,SI,BUCK SOLFLOR
71,149,53882,4171,52.9,2009-2010,Convencional,Normal,52,Directa,NO,SI,BUCK SOLFLOR
71,152,52113,2855,48.49,2003-2004,Convencional,Normal,70,Directa,NO,SI,BUCK PAMPAFLOR
71,165,39611,3116,53.6,2003-2004,Convencional,Temprana,70,Convencional,SI,NO,BUCK PAMPAFLOR
71,171,46333,2765,47.42,2006-2007,Convencional,Normal,70,Directa,NO,SI,BUCK MIRAFLOR
71,169,42306,1288,46.4,2008-2009,Convencional,Normal,52,Directa,SI,NO,BUCK 455 DMR
71,149,49697,3217,49.87,2012-2013,Convencional,Normal,52,Directa,NO,SI,BUCK 345 CL
71,163,44715,4012,51.36,2012-2013,Convencional,Normal,52,Directa,NO,SI,BUCK 345 CL
71,168,36905,1873,49.87,2012-2013,Convencional,Normal,52,Directa,NO,SI,BUCK 250
71,226,46230,3110,47.5,2013-2014,Convencional,Normal,70,Convencional,NO,SI,BGH 4517 CL
71,151,56686,3236,46.1,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,BGH 4516 IMI
71,148,60897,1797,41.29,2008-2009,Alto Oleico,Normal,70,Directa,NO,SI,BS 90 INTA
71,133,50543,2853,47.73,2005-2006,Convencional,Normal,70,Convencional,SI,NO,TC 4050
71,120,46099,3649,47.11,2005-2006,Convencional,Normal,70,Directa,NO,SI,TC 4040
71,142,56936,3495,54.54,2007-2008,Clearfield,Normal,70,Directa,NO,SI,EXP AD 80 CL
71,128,44590,3672,44.78,2011-2012,Convencional,Normal,52,Directa,NO,SI,AGS A 2
71,105,48456,1951,55.21,2013-2014,Convencional,Normal,52,Directa,SI,NO,EXP ARGENSOL G 2007
71,128,45940,3285,47.9,2013-2014,Convencional,Normal,52,Directa,NO,SI,EXP ARGENSOL G 2007
71,80,68356,3987,49.28,2013-2014,Clearfield,Normal,52,Directa,NO,SI,SUNGRO 70 CL PLUS
71,159,46429,3113,52.95,2012-2013,Convencional,Normal,52,Directa,NO,SI,SUNGRO 66 CL PLUS
71,146,53825,3102,54.07,2013-2014,Convencional,Normal,52,Directa,NO,SI,SUNGRO 66 CL PLUS
71,128,51561,2945,52.72,2015-2016,Convencional,Normal,52,Directa,NO,SI,SUNGRO 66 CL PLUS
71,182,38647,3056,51.21,2015-2016,Convencional,Normal,52,Directa,NO,SI,SUNGRO 66 CL PLUS
71,114,44087,1896,46.78,2013-2014,Clearfield,Normal,52,Directa,NO,SI,ASP GR CL
71,113,62326,1992,49.6,2006-2007,Convencional,Normal,70,Convencional,NO,SI,GAC 100
71,136,44045,3022,52.16,2003-2004,Convencional,Normal,70,Convencional,NO,SI,VDH 487
71,134,57781,1473,41.99,2006-2007,Convencional,Normal,70,Convencional,NO,SI,VDH 487
71,158,42517,2182,42.74,2006-2007,Alto Oleico,Normal,70,Convencional,NO,SI,OLISUN 2
71,201,45191,1189,46.69,2008-2009,Convencional,Normal,52,Directa,NO,SI,CF 33
71,177,44748,2556,45.76,2005-2006,Convencional,Normal,70,Convencional,NO,SI,CF 27
71,120,41053,4031,48.04,2005-2006,Convencional,Normal,70,Directa,NO,SI,CF 27
71,176,46119,2356,40.67,2006-2007,Convencional,Normal,70,Convencional,NO,NO,CF 27
71,176,50080,2734,47.4,2006-2007,Convencional,Normal,70,Directa,NO,SI,CF 27
71,183,48810,3668,57.03,2008-2009,Clearfield,Normal,70,Convencional,NO,SI,CF 27
71,197,51282,3133,53.97,2010-2011,Convencional,Normal,52,Directa,NO,SI,CF 202 CL
71,136,47280,1539,50.63,2011-2012,Convencional,Normal,52,Directa,NO,SI,CF 202 CL
71,126,40219,3679,41.18,2011-2012,Convencional,Normal,52,Directa,NO,SI,CF 202 CL
71,183,56190,3757,46.23,2014-2015,Clearfield,Normal,52,Directa,NO,SI,CF 202 CL
71,181,39881,2522,52.26,2012-2013,Convencional,Normal,52,Directa,NO,SI,CF 201
71,175,49223,3176,52.37,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,CF 17
71,115,58093,2992,49.68,2010-2011,Convencional,Normal,52,Directa,NO,SI,CF 101
71,154,38690,2617,50.87,2012-2013,Convencional,Normal,52,Directa,NO,SI,CF 101
71,181,59651,3692,45,2007-2008,Convencional,Tardia,70,Convencional,NO,SI,AD 68 GY
71,139,45753,2466,50.05,2008-2009,Convencional,Normal,70,Convencional,NO,SI,AD 68 GY
71,194,59799,2552,50.45,2009-2010,Convencional,Normal,52,Directa,NO,SI,AD 68 GY
71,211,50149,3138,46.77,2013-2014,Convencional,Normal,70,Convencional,NO,SI,AD 6712
71,145,40177,2273,46.83,2008-2009,Convencional,Normal,70,Directa,NO,SI,EXP ACA 81-29
71,203,49359,2688,50.07,2010-2011,Convencional,Normal,52,Directa,NO,SI,ACA 887
71,150,48077,3485,43.1,2013-2014,Convencional,Normal,52,Directa,NO,SI,ACA 887
71,185,40952,3536,44.9,2002-2003,Convencional,Normal,70,Convencional,NO,SI,ACA 885
71,170,47998,3315,50.05,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,ACA 884
71,166,42683,2954,49.84,2004-2005,Convencional,Normal,70,Directa,NO,SI,ACA 876
71,116,44567,2595,48.19,2003-2004,Convencional,Normal,70,Convencional,NO,SI,ACA 872
71,100,43051,3567,46.06,2005-2006,Convencional,Normal,70,Directa,NO,SI,ACA 872
71,182,42029,4054,53.25,2015-2016,Convencional,Normal,52,Directa,NO,SI,ACA 869
71,164,43699,4156,53.46,2012-2013,Convencional,Normal,52,Directa,NO,SI,ACA 867
71,150,45279,3489,48.22,2014-2015,Convencional,Normal,52,Directa,NO,SI,ACA 867
71,163,52569,4340,47.52,2003-2004,Convencional,Normal,70,Directa,NO,SI,ACA 864 DM
71,182,58371,3617,46.28,2004-2005,Convencional,Normal,70,Convencional,NO,SI,ACA 864 DM
71,155,45573,2909,46.42,2006-2007,Convencional,Normal,70,Directa,NO,SI,ACA 861
71,141,59739,2160,44.2,2008-2009,Convencional,Normal,70,Directa,NO,SI,ACA 861
71,177,52772,2742,50.58,2011-2012,Convencional,Normal,52,Directa,NO,SI,ACA 861
72,149,47295,3629,46.18,2005-2006,Convencional,Normal,70,Convencional,NO,SI,ZR 130
72,137,43969,2529,45.85,2005-2006,Convencional,Normal,70,Convencional,NO,SI,ZR 123
72,122,41694,3043,47.73,2005-2006,Convencional,Normal,70,Directa,NO,SI,ZR 123
72,126,43399,3245,50.01,2011-2012,Convencional,Normal,52,Directa,NO,SI,BZ OLEOSOL
72,240,50356,3438,52.19,2013-2014,Convencional,Normal,70,Convencional,NO,SI,BZ OLEOSOL
72,221,46688,2896,47.58,2013-2014,Convencional,Normal,70,Convencional,NO,SI,BZ IMISOL
72,140,44173,2327,45.07,2008-2009,Convencional,Normal,70,Directa,NO,SI,BZ 890
72,127,50167,2869,51.92,2015-2016,Convencional,Normal,52,Directa,NO,SI,VT 3232 CL
72,188,45411,4274,51.47,2015-2016,Convencional,Normal,52,Directa,NO,SI,VT 3232 CL
72,165,55840,2815,45.94,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,TOBSOL 263 CL
72,165,53419,2657,46.5,2013-2014,Convencional,Normal,52,Directa,NO,SI,TOB 3130
72,137,43493,3518,46.57,2005-2006,Convencional,Normal,70,Convencional,NO,SI,TC 4060
72,142,49040,1428,44.42,2008-2009,Convencional,Normal,70,Convencional,NO,SI,TC 4060
72,93,44858,1988,50.17,2013-2014,Clearfield,Normal,52,Directa,SI,NO,SY 4070 CL
72,143,53651,2387,53.43,2015-2016,Convencional,Tardia,52,Directa,NO,SI,SY 3970 CL
72,138,52954,3279,51.48,2015-2016,Convencional,Normal,52,Directa,NO,SI,SY 3965 CL HO
72,190,48214,3030,48.68,2012-2013,Convencional,Normal,52,Directa,NO,SI,SY 3960 CL HO
72,131,43860,3745,43.41,2011-2012,Convencional,Normal,52,Directa,NO,SI,SY 3949 CL
72,191,48718,2899,52.19,2010-2011,Convencional,Normal,52,Directa,NO,SI,SY 3930 CL
72,194,47436,2749,56.86,2010-2011,Convencional,Normal,52,Directa,NO,SI,SY 3840
72,119,54348,3382,50.7,2015-2016,Convencional,Normal,52,Directa,NO,SI,SY 3825
72,147,50214,3308,51.36,2013-2014,Convencional,Normal,52,Directa,NO,SI,SY 3151
72,140,59526,2542,50.2,2006-2007,Convencional,Normal,70,Convencional,NO,SI,SPS 7926
72,163,58050,2870,46.51,2011-2012,Alto Oleico,Normal,52,Directa,NO,SI,SPS 3800 CL
72,135,59531,1780,45.1,2008-2009,Convencional,Normal,70,Directa,NO,SI,SPS 3200 AO
72,132,49427,1982,44.66,2008-2009,Convencional,Normal,70,Directa,NO,SI,SPS 3200
72,134,59979,3284,45.01,2007-2008,Convencional,Tardia,70,Convencional,NO,SI,SPS 3190
72,187,59515,3377,50.49,2009-2010,Convencional,Normal,52,Directa,NO,SI,SPS 3190
72,124,65844,3140,50.33,2013-2014,Convencional,Normal,52,Directa,NO,NO,SPS 3120
72,192,49359,2967,46.49,2010-2011,Convencional,Normal,52,Directa,NO,SI,SPS 3109 RDM
72,138,54262,3708,49.92,2003-2004,Convencional,Normal,70,Convencional,NO,SI,SPS 3103
72,121,49153,3110,46.92,2007-2008,Convencional,Normal,70,Directa,NO,SI,SPS 3142
72,155,46414,2939,56.42,2003-2004,Convencional,Temprana,70,Convencional,NO,SI,SPS 3140
72,166,42683,3306,53.55,2004-2005,Convencional,Normal,70,Directa,NO,SI,SPS 3140
72,159,48781,4135,51.13,2004-2005,Convencional,Normal,70,Convencional,NO,SI,SPS 3105
72,102,40036,3297,46.93,2005-2006,Convencional,Normal,70,Directa,NO,SI,SPS 3105
72,148,44894,2628,40.61,2006-2007,Convencional,Normal,70,Convencional,NO,SI,SPS 3105
72,121,61138,1669,41.44,2006-2007,Convencional,Normal,70,Convencional,NO,SI,SPS 3105
72,197,51359,3152,53.16,2009-2010,Convencional,Normal,52,Convencional,NO,SI,NK 70 CL
72,115,45918,1933,46.21,2008-2009,Clearfield,Normal,70,Convencional,NO,NO,NK 48 CL
72,172,51429,2404,51.84,2009-2010,Convencional,Normal,52,Convencional,NO,SI,NK 48 CL
72,130,57394,2195,46.05,2008-2009,Clearfield,Normal,70,Directa,NO,SI,NK 44 CL RM
72,135,55981,3600,51.27,2003-2004,Convencional,Normal,70,Convencional,NO,SI,MACON
72,140,52645,3280,51.4,2003-2004,Convencional,Normal,70,Directa,NO,SI,MACON
72,115,48908,2521,48.91,2007-2008,Convencional,Normal,70,Directa,NO,SI,MACON
72,129,47023,2893,51.28,2007-2008,Convencional,Normal,70,Convencional,NO,SI,MACON
72,104,45211,1070,44.49,2008-2009,Convencional,Normal,70,Directa,NO,SI,EXP NX 70115
72,163,42306,1373,51.49,2008-2009,Convencional,Normal,52,Directa,NO,SI,EXP NX 70012
72,205,58180,3376,51.61,2009-2010,Convencional,Normal,52,Directa,NO,SI,DEKASOL 4200
72,198,53205,2943,56.75,2010-2011,Convencional,Normal,52,Directa,NO,SI,DEKASOL 4065
72,99,48694,2231,49.73,2013-2014,Convencional,Normal,52,Directa,NO,SI,DEKASOL 4065
72,189,55446,4439,48.15,2004-2005,Convencional,Normal,70,Convencional,NO,SI,DEKASOL 4050
